ID,Handle,Command,Body HTML,Tags,Tags Command,Metafield: custom.size_fit_information [string],Metafield: custom.product_collections [string]
7009133133870,90s-tank,MERGE,"
<p>Éterne’s '90s tank is crafted from a soft jersey modal blend, offering a slim fit and a double lined fabric —a versatile essential for everyday wear.</p>
<p>Pair with <a href=""https://eterne.com/products/high-rise-legging"">Éterne's Soft Jersey High Waisted Legging or </a><a href=""https://eterne.com/products/boy-short"">Soft Jersey High Waisted Boy Short. </a></p>",Tanks,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for light, everyday support</li><li>96% Modal 4% Spandex</li><li>Model is 179 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold with like colors. Do not bleach. Tumble dry low. Cool iron. Do not dry clean.</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for light, everyday support</li><li>96% Modal 4% Spandex</li><li>Model is 179 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold with like colors. Do not bleach. Tumble dry low. Cool iron. Do not dry clean.</li></ul>"
7009133264942,90s-tank-1,MERGE,"
<p>Éterne’s '90s tank is crafted from a soft jersey modal blend, offering a slim fit and a double lined fabric —a versatile essential for everyday wear.</p>
<p>Pair with <a href=""https://eterne.com/products/high-rise-legging-1"">Éterne's Soft Jersey High Waisted Legging or </a><a href=""https://eterne.com/products/boy-short-1"">Soft Jersey High Waisted Boy Short. </a></p>",Tanks,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for light, everyday support</li><li>96% Modal 4% Spandex</li><li>Model is 179 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold with like colors. Do not bleach. Tumble dry low. Cool iron. Do not dry clean.</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for light, everyday support</li><li>96% Modal 4% Spandex</li><li>Model is 179 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold with like colors. Do not bleach. Tumble dry low. Cool iron. Do not dry clean.</li></ul>"
7013876793390,high-neck-fitted-tank-5,MERGE,"
<p><meta charset=""utf-8"">Éterne's high neck fitted tank is crafted from a butter soft ribbed cotton and modal blend, offering a slim fit and a full length --a versatile essential for everyday wear.</p>
<p>Style with your favorite high-rise jeans, leather pants, or pair with Éterne's <a href=""https://eterne.com/collections/bottoms/products/emma-skirt-8"">Emma Butter Rib skirt</a> as a set. </p>",Tanks,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit</li><li>48% Cotton, 48% Modal, 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</span></li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit</li><li>48% Cotton, 48% Modal, 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</span></li></ul>"
7013876957230,halter-top,MERGE,"
<p><meta charset=""utf-8"">Éterne’s cropped halter top is crafted from a butter soft ribbed cotton and modal blend, offering a slim fit and cropped length—a versatile essential for everyday wear.</p>
<p>Style with your favorite high-rise jeans, leather pants, or pair with Éterne's <a href=""https://eterne.com/collections/bottoms/products/emma-skirt-5"">Emma Butter Rib skirt</a> as a set. </p>",Tops,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.</ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.</ul>"
7013877022766,halter-top-1,MERGE,"
<p><meta charset=""utf-8"">Éterne’s cropped halter top is crafted from a butter soft ribbed cotton and modal blend, offering a slim fit and cropped length—a versatile essential for everyday wear.</p>
<p>Style with your favorite high-rise jeans, leather pants, or pair with Éterne's <a href=""https://eterne.com/collections/bottoms/products/emma-skirt-7"">Emma Butter Rib skirt</a> as a set. </p>",Tops,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.</ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.</ul>"
7013877153838,sleeveless-crewneck-sweatshirt,MERGE,"
<p><meta charset=""utf-8""><span>Éterne’s sleeveless crewneck top is crafted from a butter soft french terry cotton and modal blend, offering a slim fit and a cropped length—a versatile essential for everyday wear.</span></p>
<p>Style with your favorite pair of jeans or make it a set with Éterne's <a href=""https://eterne.com/products/terry-boyfriend-short"">Terry Raglan Boyfriend Short </a>, <a href=""https://eterne.com/products/classic-sweatpant-black"">Classic Sweatpant</a>, or <a href=""https://eterne.com/products/straight-leg-sweatpant-black"">Straight Leg Sweatpant</a>.</p>",Tops,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>French Terry</li><li>77% Cotton 23% Modal</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li>Machine wash cold with like colors. Do not bleach. Tumble dry low. Cool iron, if needed or dry clean.</ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>French Terry</li><li>77% Cotton 23% Modal</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li>Machine wash cold with like colors. Do not bleach. Tumble dry low. Cool iron, if needed or dry clean.</ul>"
7013877186606,tube-maxi-dress,MERGE,"
Éterne’s Tube maxi dress is crafted from a butter soft ribbed cotton and modal blend, offering a slim fit and a maxi length—a versatile essential for everyday wear.<br><br>Style with your favorite oversized blazer and a pair of knee high boots.","Dresses, Maxi",REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>"
7013877219374,tube-maxi-dress-1,MERGE,"
Éterne’s Tube maxi dress is crafted from a butter soft ribbed cotton and modal blend, offering a slim fit and a maxi length—a versatile essential for everyday wear.<br><br>Style with your favorite oversized blazer and a pair of knee high boots.","Dresses, Maxi",REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>"
7013877252142,tube-maxi-dress-2,MERGE,"
Éterne’s Tube maxi dress is crafted from a butter soft ribbed cotton and modal blend, offering a slim fit and a maxi length—a versatile essential for everyday wear.<br><br>Style with your favorite oversized blazer and a pair of knee high boots.","Dresses, Maxi",REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>"
7013877383214,drawstring-short,MERGE,"
<p>Éterne’s drawstring short is crafted from a butter soft ribbed cotton and modal blend, offering a slim fit and a mini length—a versatile essential for everyday comfort.</p>
<p>Pair with Éterne's <a href=""https://eterne.com/products/square-neck-tank"">square neck tank </a>as a set.</p>",Bottoms,REPLACE,"<ul><li>Fits true to size, take your normal size.</li><li>Designed for a slim fit&nbsp;</li><li style=""line-height: 24px; margin: 0px; list-style: disc;"">48% Cotton, 48% Modal, 4% Spandex</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li style=""line-height: 24px; margin: 0px; list-style: disc;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.</li></ul>","<ul><li>Fits true to size, take your normal size.</li><li>Designed for a slim fit&nbsp;</li><li style=""line-height: 24px; margin: 0px; list-style: disc;"">48% Cotton, 48% Modal, 4% Spandex</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li style=""line-height: 24px; margin: 0px; list-style: disc;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.</li></ul>"
7013877448750,drawstring-short-1,MERGE,"
<p>Éterne’s drawstring short is crafted from a butter soft ribbed cotton and modal blend, offering a slim fit and a mini length—a versatile essential for everyday comfort.</p>
<p>Pair with Éterne's <a href=""https://eterne.com/products/square-neck-tank-1"">square neck tank </a>as a set.</p>",Bottoms,REPLACE,"<ul><li>Fits true to size, take your normal size.</li><li>Designed for a slim fit&nbsp;</li><li style=""line-height: 24px; margin: 0px; list-style: disc;"">48% Cotton, 48% Modal, 4% Spandex</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li style=""line-height: 24px; margin: 0px; list-style: disc;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.</li></ul>","<ul><li>Fits true to size, take your normal size.</li><li>Designed for a slim fit&nbsp;</li><li style=""line-height: 24px; margin: 0px; list-style: disc;"">48% Cotton, 48% Modal, 4% Spandex</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li style=""line-height: 24px; margin: 0px; list-style: disc;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.</li></ul>"
7013877514286,square-neck-tank,MERGE,"
<p>Éterne’s cropped square neck tank is crafted from a butter soft ribbed cotton and modal blend, offering a slim fit and a cropped length—a versatile essential for everyday wear.</p>
<p>Style with your favorite high-rise jeans, leather pants, or pair with Éterne's <a href=""https://eterne.com/products/drawstring-short"">drawstring shorts</a> as a set. </p>",Tanks,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>"
7013877579822,square-neck-tank-1,MERGE,"
<p>Éterne’s cropped square neck tank is crafted from a butter soft ribbed cotton and modal blend, offering a slim fit and a cropped length—a versatile essential for everyday wear.</p>
<p>Style with your favorite high-rise jeans, leather pants, or pair with Éterne's <a href=""https://eterne.com/products/drawstring-short-1"">drawstring shorts</a> as a set. </p>",Tanks,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>"
7013877645358,square-neck-maxi-dress-3,MERGE,"
<p>Éterne's square neck maxi dress is crafted from a butter soft ribbed cotton and modal blend, offering a slim fit and a maxi length—a versatile essential for everyday wear.<br></p>
<p>Style with your favorite oversized blazer or a pair of high knee boots.</p>","Dresses, Maxi",REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>"
7013877678126,square-neck-mini-dress,MERGE,"
<p>Éterne's square neck mini dress is crafted from a butter soft ribbed cotton and modal blend, offering a slim fit and a mini length—a versatile essential for everyday wear.<br></p>
<p>Style with your favorite oversized blazer or a pair of high knee boots.</p>","Dresses, Mini",REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>"
7015717797934,lounge-socks,MERGE,"
<p>Éterne’s lounge sock is crafted from a butter soft cotton blend, offering an ultra cozy fit and plush construction —a versatile essential for everyday comfort<br><br>Style with your favorite Éterne lounge set or French Terry set.</p>","Accessories, Socks",REPLACE,<ul><li>One size fits all</li><li>85% Cotton 14% Polyester 1% Spandex&nbsp;</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.</li></ul>,<ul><li>One size fits all</li><li>85% Cotton 14% Polyester 1% Spandex&nbsp;</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.</li></ul>
